"Name","Phone","Rating","Votes","Locality","City"
"Jagdish Medical Store","+ 91  19985265468","","0","Udhampur HO","Udhampur"
"Khajuria Medicate","","4.0","1","Udhampur","Udhampur"
"Sukhdev Medicos","+ 91  9943254669","","0","","Udhampur"
"Baigra Medical Agency","+ 91  1996116925","5.0","1","Udhampur HO","Udhampur"
"Udhampur Medical Hall","+ 91  19968285190","","0","Udhampur HO","Udhampur"
"Rudhir Chemists","+ 91  9443290463","4.5","1","Udhampur HO","Udhampur"
"M.J Medical Hall","+ 91  9446396141","5.0","3","","Udhampur"
"Khajuria Medicate","+ 91  19968601381","","0","Udhampur HO","Udhampur"
"Om Medicos","+ 91  19951525205","","0","Udhampur HO","Udhampur"
"Arun Kumar Sharma Medical","+ 91  19965021652","","0","Udhampur HO","Udhampur"
"Rattan Medico","+ 91  19921676460","2.5","2","Udhampur HO","Udhampur"
"Mahajan Medico","+ 91  019943961111","4.0","1","Udhampur","Udhampur"
"Friends Sales Corporation","+ 91  19917815105","","0","Udhampur HO","Udhampur"
"Jagdish Medical Store","+ 91  019966250247","","0","Udhampur","Udhampur"
"Shiva Medicate","+ 91  1996306088","","0","Udhampur HO","Udhampur"
"Neha Medicos","+ 91  019982871099","","0","Kaller Himmat","Udhampur"
"Jan Aushadhi Store","+ 91  871774202","3.6","3","","Udhampur"
"Anil Medical Store","+ 91  19915807097","","0","Udhampur HO","Udhampur"
"Mannu Medical Hall","+ 91  9746883354","","0","Chenani","Udhampur"
"Sahil Mediscan Centre","+ 91  19916788934","","0","Udhampur HO","Udhampur"
"Shiva Medical Store","+ 91  9698467991","","0","Udhampur HO","Udhampur"
"Khajuria Medical Agency","+ 91  9418634372","5.0","4","","Udhampur"
"Aar Ess Medicate","+ 91  9687014167","","0","Udhampur HO","Udhampur"
"Rajesh Medical Agencies","+ 91  19994466866","","0","Udhampur HO","Udhampur"
"N S Medical Agencies","+ 91  19936400863","","0","Udhampur HO","Udhampur"
"Sanjeevani Medical Hall","+ 91  9959564425","4.5","26","Udhampur HO","Udhampur"
"Deonia","+ 91  7842539404","5.0","1","","Udhampur"
"A Dabur Medical Store","+ 91  019935514653","4.9","9","Udhampur HO","Udhampur"
"Inner Medical Shop","+ 91  19987482504","","0","Udhampur HO","Udhampur"
"J N Medical Agencies","+ 91  19960573886","","0","Udhampur HO","Udhampur"
"Khajuria Medical Agencies","+ 91  19997879265","","0","Udhampur HO","Udhampur"
"Mahajan Medico","+ 91  19988434055","","0","Udhampur HO","Udhampur"
"Pachiala Medical Hall","+ 91  019963217609","","0","Udhampur","Udhampur"
"Sanjivani Pharmacy","+ 91  19986093235","","0","Udhampur HO","Udhampur"
"Tulsi Enterprises","+ 91  19968607315","","0","Udhampur HO","Udhampur"
"Neha Medicos","+ 91  19989505013","","0","Udhampur HO","Udhampur"
"Inder Medical","+ 91  019910478286","","0","Udhampur","Udhampur"
"Sant Pharmacy","+ 91  19965785054","","0","Udhampur HO","Udhampur"
"Khajuria Medical Store","+ 91  19917345217","","0","","Udhampur"
"Baba Medical Agencies","+ 91  19947225956","","0","Udhampur HO","Udhampur"
"Sahil Medicals Centre","+ 91  19971246827","","0","Udhampur HO","Udhampur"
"Khajuria Medicate","+ 91  1998036406","","0","Udhampur HO","Udhampur"
"Raj Pharmaceuticals","+ 91  19956371200","","0","Udhampur HO","Udhampur"
"Varun Pharmaceutical","","","0","Near Old Hospital","Udhampur"
"Vaid Medical Hall","+ 91  019971216261","","0","Udhampur","Udhampur"
